Nomor Peserta,Nilai Akademik,Nilai Portofolio,Essay
102316,69,84,67
100927,66,64,68
102236,84,76,97
101945,83,95,61
109310,100,78,63
107167,65,64,67
102072,74,83,83
105768,83,85,95
107228,76,100,83
100701,100,88,62
104699,86,73,77
102770,74,75,75
106206,71,68,74
104327,75,88,71
105414,100,63,96
105735,75,60,77
103331,79,77,98
104153,78,73,92
100852,75,69,97
104998,65,72,64
109465,67,68,75
109654,67,79,66
100570,82,64,66
109401,79,71,82
101503,74,89,77
103098,62,91,76
106391,75,85,63
106734,80,100,60
102747,70,92,90
102485,81,89,91
101838,89,65,91
109738,64,60,79
103396,96,73,73
102516,70,70,90
100889,60,87,63
101406,78,88,86
108326,63,64,65
104421,84,97,60
107581,88,91,72
105064,94,92,65
104363,68,77,73
109915,97,60,91
102594,91,66,71
102818,72,86,92
105604,98,72,75
106748,86,85,92
106761,64,82,99
104967,98,94,88
101575,75,93,92
105927,87,93,66
103272,70,72,70
107605,67,82,87
108614,84,94,80
105294,93,81,88
105345,92,70,100
109034,84,62,72
105189,80,70,68
102346,90,93,62
106624,64,90,88
102379,72,67,100
101760,90,88,77
103982,80,91,70
102778,93,70,66
106986,65,66,62
108741,79,95,84
103036,67,83,90
101670,84,63,88
100139,69,72,100
107925,77,88,87
104831,94,63,82
109321,74,100,72
101033,62,83,64
104841,99,63,79
102824,69,82,85
108241,87,92,83
102159,71,83,93
104963,82,94,74
107841,92,80,87
100370,100,60,80
105679,64,99,76
108865,89,91,97
100299,97,99,87
106416,94,76,83
104241,98,82,84
105362,81,88,67
101209,82,87,79
105918,77,69,91
106008,63,91,63
100444,78,75,98
109079,65,97,64
100355,94,61,60
108104,69,96,94
100934,88,75,95
101574,92,83,75
102014,89,65,70
107484,92,79,84
101484,91,91,60
108718,70,61,88
100020,69,80,99
101482,81,71,91
104442,95,66,100
109792,88,68,75
102853,69,62,66
104515,88,94,60
108827,65,75,79
107781,64,70,99
104236,77,75,71
100121,60,98,80
106047,64,78,78
106133,68,66,80
103842,99,93,84
102624,84,91,95
105553,88,71,69
103231,87,87,84
105054,98,83,66
105801,64,70,80
104980,86,100,90
102241,84,65,91
104228,71,62,68
106358,85,92,75
101285,83,76,86
109735,87,85,81
101319,80,72,62
107046,79,78,75
109128,71,82,60
102336,86,70,89
104041,66,90,81
108472,93,63,64
106372,73,68,68
109320,62,89,91
103846,68,73,94
100692,89,85,79
108704,81,86,77
100666,91,84,77
105088,68,72,95
103378,98,71,84
101088,80,95,93
102192,84,98,63
104743,88,62,72
101695,74,100,84
100077,81,69,96
100778,85,68,79
106553,80,70,64
109418,92,77,100
107722,80,77,62
101577,100,76,66
105059,93,92,80
108126,72,97,66
100717,93,65,84
109412,67,69,72
102702,69,65,71
102548,84,75,77
109734,74,81,91
109978,83,94,96
102297,97,98,80
106643,65,92,68
106344,64,82,66
103829,72,69,65
107878,84,75,62
102043,77,76,76
104424,74,86,72
107453,74,79,99
102828,77,60,66
103226,90,89,81
105863,69,62,83
102835,97,78,91
107116,61,81,78
103960,60,99,93
106918,86,81,92
101500,71,65,97
108305,99,60,99
104759,80,67,85
103120,85,93,91
103040,93,69,97
102621,81,79,85
101538,75,67,91
108152,93,82,71
104100,60,68,60
101344,71,60,94
102573,88,86,86
105685,93,81,82
107124,70,94,73
103199,73,72,84
108831,81,69,62
102498,70,79,62
103825,99,83,88
104219,99,93,74
107888,92,90,75
103528,96,72,87
104579,64,95,62
108740,95,75,77
109402,68,92,68
102449,83,95,87
108513,83,79,90
105408,73,89,65
108609,96,89,87
101724,78,96,78
108694,94,89,77
104608,78,66,60
103280,80,80,64
101304,86,78,93
101058,88,63,98
103657,72,81,72
101341,77,69,94
100959,62,71,82
105733,96,89,86
100673,70,72,72
100562,94,76,73
106895,99,93,92
106851,70,86,60
106983,62,86,83
106522,61,69,87
102370,83,63,72
106211,60,76,74
108134,70,61,88
101763,64,92,63
107279,80,68,85
108632,65,82,67
101826,96,87,60
108368,63,65,81
100597,73,89,70
102968,90,84,68
102003,62,77,79
105486,93,95,70
104550,87,71,93
109702,65,89,72
103681,73,99,88
109745,97,79,89
100122,83,90,60
109677,75,80,91
101405,70,99,98
109620,88,76,68
101579,95,70,81
109585,84,96,92
105666,90,97,83
105218,83,81,84
101391,68,60,66
108412,89,78,74
108111,90,79,97
109347,95,72,75
108243,70,89,87
101172,85,60,60
106177,65,66,65
106679,65,79,88
108469,96,69,75
105243,90,76,97
109075,63,74,61
107319,71,61,73
103851,87,89,77
100105,100,79,94
103128,60,81,83
100032,87,84,97
102671,71,80,79
100246,96,89,75
107795,62,98,84
109621,81,65,70
107866,69,77,77
109592,90,68,74
108574,87,91,75
100225,78,90,99
104254,84,94,91
104794,100,81,77
100036,82,97,64
102224,89,84,75
101471,100,94,69
104151,76,63,95
103414,99,71,80
109692,71,91,88
109494,92,78,65
103664,100,86,68
105306,87,96,68
102064,72,100,82
104289,74,81,83
105297,73,90,97
104476,61,61,60
106312,91,87,85
106510,69,73,71
102532,74,78,98
102979,75,63,64
105551,71,82,97
100662,64,96,99
100543,93,93,79
102296,87,79,65
106609,91,90,68
101824,77,76,89
108670,75,75,85
106514,98,90,92
105275,62,60,90
108572,81,76,68
107426,95,83,60
108304,77,76,80
101641,99,72,86
109042,90,60,64
108500,69,60,68
103201,85,61,71
100041,89,87,96
106018,62,94,90
109555,60,82,100
106126,85,92,89
105892,65,71,99
104321,80,67,86
107327,73,88,76
104490,97,92,80
107216,80,93,75
107180,90,85,71
106031,62,86,88
109558,97,65,71
106351,82,77,72
105249,89,94,96
100954,80,98,92
107135,61,64,71
107855,82,82,62
101225,67,87,99
105632,98,60,69
106267,76,62,70
107833,88,62,81
109127,83,80,95
104486,88,79,72
109506,69,90,73
107144,87,88,77
104410,75,92,95
103360,86,87,98
102529,75,91,95
108467,74,96,94
104686,98,96,89
104235,76,70,99
103722,89,94,89
106313,78,88,81
101726,66,72,70
100714,61,70,71
102961,77,68,97
100373,60,62,67
107984,90,90,81
102839,61,71,68
107332,71,77,79
104736,91,81,74
101667,92,98,83
102142,70,76,88
109098,63,78,86
106004,84,97,86
102791,72,84,71
100957,86,69,96
100330,64,99,76
107312,74,97,86
109510,80,81,60
106705,74,79,96
107872,64,60,94
109720,83,72,90
108826,70,87,86
100912,71,95,98
104938,81,68,83
100109,62,72,67
100736,71,72,68
109015,69,82,81
107168,90,93,71
109491,100,72,76
107897,91,66,90
101047,84,81,90
100400,68,72,90
107151,76,81,62
108420,77,72,68
108237,89,76,87
101111,89,89,89
102327,75,89,74
100921,67,61,86
108810,84,94,97
107098,70,88,100
102265,68,97,69
103266,100,78,99
103585,70,88,75
102519,99,76,85
109415,95,96,87
106827,82,69,75
105158,60,85,89
102917,77,93,96
108911,68,84,93
100113,82,83,68
109698,71,61,87
103893,89,68,98
108699,92,80,62
108750,79,90,76
108385,98,87,65
101642,92,87,76
109749,97,72,73
104198,69,93,76
107455,88,69,84
102194,78,86,66
100930,81,66,67
108283,90,74,80
102766,93,83,85
102294,92,69,83
102106,67,62,76
102771,98,96,86
108348,95,96,98
103185,84,98,80
104325,61,79,94
105447,78,88,72
101628,60,78,91
105069,80,80,61
107543,60,62,65
105441,68,60,95
102321,74,86,69
100390,98,88,85
109378,78,89,80
100052,62,100,86
100315,63,62,80
105723,78,71,95
104881,67,86,62
100887,66,60,72
101595,60,90,77
105277,68,76,81
109563,88,81,98
100044,76,68,95
107873,91,100,60
105371,87,71,71
108769,69,84,75
107354,96,77,89
105531,99,96,87
104908,99,95,97
108881,67,72,64
101456,92,76,61
109682,74,80,78
107852,74,74,74
102076,95,91,66
107895,91,98,94
105596,72,94,62
100268,70,96,91
108886,96,81,61
107086,74,78,72
103691,65,93,94
101947,75,60,87
107891,73,75,77
105360,80,89,95
107820,100,84,75
106733,76,76,87
108432,76,60,96
100196,87,84,73
108298,86,82,73
109160,80,85,100
105780,90,67,84
105134,93,61,71
100445,68,76,91
108442,68,74,100
106233,87,83,84
104362,89,72,82
103017,63,78,94
100700,97,78,89
102879,72,96,78
107301,62,80,75
108811,72,63,70
106713,88,96,98
108338,75,99,70
105851,68,77,74
106229,90,82,84
102544,86,78,62
102292,90,95,74
107952,97,96,96
100521,100,94,91
101915,60,64,86
106732,76,90,88
108779,76,93,90
105145,81,99,81
108739,65,75,91
102325,74,87,77
101485,71,65,82
100928,67,83,65
108777,89,79,88
103297,99,73,73
107345,68,80,79
105095,99,86,61
102461,75,91,60
103317,94,75,83
107818,77,77,73
106121,70,98,93
107347,66,78,71
102085,99,98,71
100611,70,76,73
107417,75,85,63
102550,75,73,66
107717,79,71,84
104974,88,78,87
108122,63,77,89
103352,82,90,77
100754,87,96,74
100284,69,85,89
106665,85,65,92
106671,77,84,65
103810,97,97,72
101629,64,96,73
101688,79,63,75
105028,64,62,94
109568,76,88,71
106268,77,61,100
103470,60,79,60
109633,91,89,62
103558,91,96,77
102767,64,90,78
102362,97,60,87
101995,88,91,89
105217,78,81,64
100665,91,87,87
107734,76,80,77
105998,66,63,75
109539,80,60,74
102750,94,90,97
101609,100,82,60
102814,74,68,65
109223,85,69,88
104709,98,98,96
108928,83,88,93
108161,82,67,89
108424,82,94,61
105347,92,96,85
100264,81,73,78
104972,70,86,84
106044,84,76,65
107355,70,65,63
106278,68,66,69
104224,87,73,69
104125,99,85,65
106839,88,82,66
106987,74,72,62
105048,90,84,68
107706,91,64,92
101421,60,76,89
100678,60,67,98
107788,71,96,82
104649,97,86,76
105390,60,85,89
103862,94,85,82
103990,78,91,77
101583,92,86,94
109294,98,60,91
102780,91,98,72
104961,71,91,94
103410,83,70,82
107847,78,98,79
109888,87,62,62
108097,93,77,83
109959,69,64,61
101455,65,93,86
105391,64,63,94
109694,63,78,81
108929,71,71,73
107177,72,63,79
108606,69,67,83
106847,71,94,97
103841,73,71,89
101354,97,96,61
102636,97,94,66
106061,80,80,62
100075,69,73,88
109739,97,72,62
100388,97,87,69
104347,85,68,65
103927,63,85,99
106405,79,73,85
100785,74,61,80
105854,85,91,88
105874,62,74,92
106725,70,92,86
104744,67,97,77
109923,64,86,63
109365,66,84,86
108828,64,80,74
105959,100,77,84
107655,92,86,92
100741,84,72,88
100095,75,61,79
104788,82,62,96
105363,95,79,89
107183,75,86,66
105238,82,97,100
101973,70,67,94
107576,96,82,92
103063,78,64,95
102880,60,86,88
103064,65,99,80
103903,64,73,81
105597,100,64,75
103631,72,82,88
109012,65,96,86
103847,69,71,71
103590,88,71,71
101685,61,68,65
104260,90,98,75
100395,83,100,94
103601,76,100,73
103393,75,88,71
106271,98,90,68
102737,62,83,85
104483,91,74,79
104953,87,91,65
104521,94,82,60
107127,92,77,72
108255,78,75,69
106869,72,96,60
106498,87,73,94
106082,81,61,64
100587,85,68,69
101381,87,73,69
108872,100,76,70
105092,66,77,99
107462,66,73,81
102259,97,78,100
105537,63,89,89
109771,79,98,90
104090,82,74,65
100779,61,97,80
106789,82,99,78
109276,94,69,81
102096,94,67,62
102458,78,77,79
101303,63,93,61
103296,62,88,82
103130,93,65,70
104993,60,92,80
109701,77,75,67
106322,96,61,86
107195,83,81,83
104298,61,100,100
101351,61,64,95
106776,61,96,68
102764,80,97,94
104019,72,81,87
100641,70,87,64
106585,91,88,64
107227,98,92,78
106043,65,95,69
107018,81,74,100
107174,86,76,67
108100,97,69,90
107204,68,75,74
105174,68,80,80
100397,88,87,81
109097,97,85,86
100990,74,76,95
104204,77,60,67
100413,92,60,66
100371,84,73,71
106135,66,95,88
109028,75,66,99
108954,96,99,67
105250,75,84,91
102349,88,92,75
103867,85,60,70
102447,74,100,88
108855,82,96,66
100336,62,98,85
108051,86,73,86
108273,77,63,77
104663,78,98,99
103090,84,69,72
101217,68,72,86
103211,82,72,95
105423,85,94,62
102666,69,74,63
104464,75,99,88
101982,91,73,63
104713,86,96,94
106005,75,65,80
105251,64,60,61
104811,70,74,99
108775,80,85,80
104838,65,86,90
106010,86,73,92
101872,89,82,89
104575,67,95,75
102412,63,74,66
104251,85,76,70
101566,61,74,86
109639,88,77,65
103142,75,77,75
106325,67,64,88
104388,98,76,63
101376,67,94,83
107033,93,94,68
103920,66,63,87
103333,78,73,97
103709,94,68,85
108129,97,95,77
101529,97,60,92
101866,95,87,83
105541,100,87,74
109437,77,69,75
108169,82,61,67
103026,96,99,81
102956,78,95,89
109877,69,95,93
102319,65,97,67
100201,67,95,83
109537,82,84,63
103957,77,82,63
103483,100,97,62
105470,77,85,95
102629,88,64,64
100505,84,73,86
109642,92,73,69
103983,95,82,75
107391,88,82,60
102753,85,100,76
105648,89,99,84
102398,88,95,68
108709,83,72,77
107633,69,76,62
107038,69,83,96
104097,70,63,71
103868,81,70,68
101273,82,99,78
100447,87,70,86
103495,64,77,83
105797,99,83,72
102609,72,83,79
101510,61,90,99
104639,72,83,91
105419,80,87,66
109893,73,70,85
100449,86,80,72
100453,61,69,60
101645,93,65,94
107622,65,90,95
106557,70,89,100
100363,95,87,62
102513,100,78,98
108446,85,67,60
104460,60,74,64
105930,81,60,65
103172,67,60,95
103744,62,70,96
101094,64,76,69
107344,94,79,77
107914,82,74,89
104512,75,100,60
103978,81,62,72
100795,62,60,91
105392,75,65,78
102258,83,81,63
103738,90,84,73
109830,78,96,62
106931,87,97,76
102329,78,69,81
104795,69,89,84
103116,65,89,68
109740,94,76,96
109559,83,86,96
107359,67,63,87
105248,90,83,86
100681,99,65,74
109255,69,88,100
102630,78,71,64
106078,80,87,95
101453,76,83,62
109385,82,66,79
104568,77,88,88
108812,88,68,78
100320,88,72,72
103544,77,82,83
102497,69,80,75
100462,83,97,75
106409,73,91,94
100640,67,93,98
105210,86,65,93
107669,86,91,86
105406,79,93,85
101929,63,68,99
106050,68,92,61
109767,68,61,78
103808,62,78,71
100055,65,89,97
102933,74,89,76
105030,93,86,94
107000,64,65,88
107293,93,65,72
102695,100,93,62
106954,61,98,70
102568,63,60,96
102133,84,80,68
109779,64,93,76
108005,86,74,84
109608,90,99,85
100755,96,62,96
106355,69,87,89
104778,67,68,60
104523,88,97,92
109460,74,79,63
103857,91,62,100
102539,100,67,100
106828,61,95,90
106981,81,99,87
102578,81,74,70
108509,98,93,69
100733,91,67,94
106036,78,76,84
105609,91,84,76
100763,93,90,67
108354,66,98,94
102468,88,67,75
102912,84,97,64
105885,80,79,98
105139,88,75,100
103101,77,87,67
101880,99,70,95
103553,76,77,71
105397,61,91,72
101022,65,92,92
102462,95,88,67
108078,96,65,100
102935,91,86,100
101411,100,93,75
101718,61,97,77
105843,100,70,70
106287,91,66,87
102844,92,97,78
105510,78,91,99
104738,100,89,61
109195,90,83,75
105376,74,80,83
108692,81,74,66
107917,91,62,89
100823,92,66,73
104059,71,80,91
108127,98,83,65
108851,74,76,74
107437,75,80,87
100237,67,81,93
104367,67,76,89
107885,70,62,86
109156,80,95,95
108147,93,98,84
108303,78,67,97
104638,100,93,66
104044,87,81,62
108379,84,70,96
105613,65,65,96
102440,63,81,75
108009,89,64,89
100131,90,99,88
102463,91,73,98
100234,94,76,64
109858,86,88,84
109444,63,73,96
102670,83,73,61
109021,68,83,87
105029,84,64,66
104580,66,77,92
107104,70,90,79
109039,95,71,98
103882,99,77,93
105328,86,68,64
101531,96,76,63
106289,75,86,62
104418,78,94,62
101037,63,96,93
103844,88,60,69
109397,99,68,74
102685,90,95,77
105922,65,73,73
107250,82,80,78
102285,69,93,96
108797,72,77,78
101974,92,66,82
104123,75,77,75
104104,92,89,74
104068,95,94,89
107230,88,91,99
102567,86,80,71
107165,95,83,79
109078,78,100,89
102456,88,84,100
101835,68,71,64
103750,82,78,87
103117,91,69,93
100973,81,69,86
107958,94,89,74
103988,60,93,66
103676,71,91,62
101990,68,82,68
105151,83,85,60
102209,81,65,72
106089,89,100,79
104930,68,95,60
101935,81,78,79
107565,72,82,65
106440,69,93,92
106045,71,74,60
103925,93,93,90
107624,84,99,79
102842,67,98,95
104947,81,65,87
101903,89,61,73
109993,99,65,77
108370,98,98,97
106012,83,91,64
104398,62,93,89
106782,97,100,77
109056,66,61,92
105568,80,80,79
106176,96,98,100
106376,98,99,96
101827,81,80,78
106835,77,73,67
104731,92,79,98
105929,78,85,78
109680,87,61,61
103907,71,65,72
107186,81,65,62
105467,68,84,91
108918,83,86,82
107953,100,88,69
100631,79,94,95
109557,80,84,86
104232,87,80,98
101363,66,77,98
109058,88,60,66
102756,71,94,76
106871,66,90,65
100257,76,66,76
105283,91,64,88
106716,67,68,68
102352,96,79,98
108002,85,63,75
104447,89,92,83
104296,65,63,88
100277,68,99,64
104954,64,86,76
104075,93,79,66
104752,97,72,82
103230,61,60,87
102281,83,81,93
100059,72,80,86
103933,61,62,62
105099,67,60,73
105546,88,77,71
108045,68,92,74
106555,96,94,70
107758,84,65,69
107871,60,98,85
108468,94,78,70
100819,75,78,86
106238,99,92,77
102710,62,98,81
106602,71,84,95
101794,64,60,94
101290,91,68,92
104084,66,93,60
100326,62,63,64
105399,70,71,75
101240,96,61,85
106465,77,86,72
106940,72,84,63
109980,100,82,84
100018,77,64,63
109793,67,73,73
103021,71,96,66
101512,86,78,97
108164,82,85,67
101723,96,60,67
100924,87,61,85
106721,72,88,69
103653,67,79,67
108411,78,91,70
101237,77,80,98
108504,67,71,75
101516,67,79,78
108624,68,100,81
106024,80,91,94
105498,71,69,95
100855,84,75,77
105689,86,93,87
107108,73,80,83
108341,72,68,95
106026,71,65,81
108208,74,75,93
104956,79,78,92
100891,94,69,76
107686,78,66,99
104382,98,62,82
103316,61,73,71
106273,91,82,83
100901,65,62,87
107972,99,84,66
108625,68,88,65
105017,92,88,100
102796,66,80,74
104703,93,84,73
104525,60,67,92
104673,63,73,61
108532,65,82,96
106571,94,82,94
101208,61,97,60
104942,99,77,93
102051,71,81,70
100863,73,80,61
105505,72,62,71
104530,72,73,94
109242,77,70,62
101890,85,62,70
102473,95,66,96
106695,86,75,77
100426,94,65,68
104378,68,76,60
106478,67,74,94
100425,73,87,80
101977,68,68,99
107916,86,65,69
104586,79,69,94
103759,90,95,87
105124,71,68,64
100608,95,97,62
101716,79,64,71
103159,82,64,76
109306,96,99,74
101030,79,71,94
102504,94,80,81
104433,69,68,69
106977,78,92,83
106346,65,94,90
109177,86,97,84
106170,75,80,61
103441,91,79,92
106709,71,64,69
109201,62,93,61
103398,74,75,63
100236,72,96,66
104148,70,84,84
101119,67,96,63
107892,82,83,61
107857,75,92,82
104211,63,88,61
107337,75,62,60
105181,92,66,98
108386,62,62,72
101450,85,83,63
104883,66,75,72
104597,73,87,98
101250,72,63,97
108534,90,89,74
100043,85,62,97
106529,61,82,77
106673,75,60,98
104064,68,60,99
100211,87,93,68
107423,60,75,92
102765,96,66,84
105465,88,61,93
107861,79,60,91
102893,94,81,61
102965,65,77,89
109171,94,66,96
107549,94,72,94
102140,61,69,97
100429,92,74,64
109202,60,66,92
102156,97,91,63
104872,62,61,95
104402,65,90,74
101157,72,92,64
107698,61,84,66
105057,67,95,95
109091,99,71,87
108889,94,80,68
103606,91,62,61
107588,84,72,92
106813,74,77,83
104886,91,80,100
107735,81,92,85
104932,79,61,62
109538,91,61,95
108997,83,94,88
102467,95,67,71
105100,92,83,61
103699,60,99,97
106298,97,61,88
108294,80,100,65
103923,68,82,93
101101,65,73,86
105627,100,100,68
100723,85,70,98
104761,66,97,100
103929,78,62,72
107790,83,97,75
102002,65,62,82
100514,70,91,70
108771,95,95,95
109760,80,87,79
102250,60,85,94
104914,91,70,69
104821,67,98,85
104917,76,98,66
103421,95,84,99
106009,97,90,71
100764,77,70,72
109886,76,63,94
107366,80,66,92
101654,95,69,76
102131,95,61,63
104250,83,69,74
104969,84,85,96
103465,70,76,77
107546,81,67,69
104610,80,100,94
107310,87,61,87
100348,80,60,88
107479,97,83,70
101573,80,86,65
102859,78,80,91
104017,79,84,75
109613,70,66,73
105952,67,80,66
105824,91,96,75
105459,74,65,67
103238,89,67,78
106865,91,88,97
100683,93,68,85
106390,90,99,88
108533,99,92,86
105830,93,74,68
101329,89,77,89
107232,68,88,79
102365,95,65,95
109966,66,89,95
105984,68,100,89
100718,94,79,76
103976,70,74,64
101971,98,84,95
109846,84,67,96
105348,85,74,81
106068,90,86,63
103611,69,91,69
100767,90,73,94
105540,94,90,75
108077,87,66,97
108927,67,94,72
100180,85,98,70
104793,76,62,80
107178,62,97,77
109152,90,99,80
107598,64,61,82
103006,68,61,75
104365,80,82,95
100347,93,70,86
103194,66,74,62
107732,89,81,79
106667,66,99,76
104782,96,87,96
105811,86,83,74
103500,93,60,98
100628,80,97,83
102728,75,67,64
108795,71,71,70
105624,75,63,90
106614,81,79,92
104665,87,92,96
101992,78,100,78
104652,70,67,83
105676,72,99,86
104271,62,68,97
106528,71,70,95
101873,66,81,91
103720,93,96,86
102132,83,73,97
105011,90,90,93
106655,86,89,97
100947,84,86,67
107071,63,68,100
109225,80,79,78
108227,83,82,91
104282,71,70,90
101625,64,86,70
102469,66,86,89
104360,89,85,79
102291,70,64,97
102958,84,97,77
100762,81,98,69
105820,69,78,74
100030,98,91,67
106664,70,75,74
107277,69,86,87
109268,97,62,87
108511,71,85,92
105791,79,93,93
104356,96,61,92
100433,89,72,99
107077,88,61,92
107548,99,71,83
109512,66,61,65
100120,62,63,77
101700,69,78,95
104569,95,91,96
104371,68,70,60
104874,68,61,88
103875,63,60,61
103625,76,72,64
105405,68,80,96
100752,69,86,90
100303,87,86,60
102116,83,61,81
100198,87,96,78
101338,86,99,93
101221,87,76,60
100046,60,93,67
105323,61,89,74
105343,82,96,94
107213,91,80,84
101756,78,86,63
109381,85,67,63
106338,64,89,71
103874,72,68,100
104633,60,89,95
101360,79,75,62
106015,91,76,96
101733,64,90,73
104777,99,69,73
108753,85,89,93
101149,88,87,62
106201,81,91,88
107260,98,65,76
103822,83,81,93
109984,90,72,79
100083,96,76,63
102559,92,72,82
102746,96,88,80
107721,75,69,66
109849,88,85,72
105835,69,100,96
107020,98,96,85
100801,73,96,100
101272,86,96,66
100301,63,77,84
107505,99,84,66
106941,95,83,98
108553,84,79,61
105213,95,74,89
104025,85,87,64
105132,96,83,85
105359,69,74,100
105229,84,76,87
104056,84,89,76
106831,77,88,71
102408,94,72,77
108046,81,60,74
104549,81,99,98
101080,83,87,77
109920,70,80,92
109934,75,79,73
100272,97,68,68
106845,97,65,90
103756,90,67,76
100177,66,90,61
109337,90,62,90
105658,98,95,60
106990,93,68,66
102078,68,76,80
108179,71,76,84
102100,91,99,97
109137,89,67,95
101142,86,100,78
105039,97,60,90
101734,69,82,66
103716,91,96,93
106377,77,97,82
100875,85,73,88
106862,78,67,84
106324,94,65,80
102026,68,97,89
108757,70,73,62
101306,60,95,82
106200,93,83,61
104060,89,74,64
105128,71,65,64
104978,94,81,81
100217,77,86,98
105686,71,86,75
100604,75,70,68
109658,97,99,88
103323,77,85,64
108146,65,67,93
108858,71,81,96
100810,62,69,62
107626,86,88,88
109605,100,73,60
103643,85,99,90
107309,71,72,65
101739,99,75,77
103830,72,96,81
102112,82,69,92
103151,80,66,97
101219,92,81,63
105118,61,99,66
101776,79,82,85
102626,74,72,65
105044,79,96,96
105193,69,86,99
108205,96,95,60
102644,94,84,89
104312,66,68,77
100125,81,61,70
102914,97,83,77
106712,78,90,62
104415,76,66,86
105358,66,70,64
104696,75,65,84
108069,98,81,73
109623,73,64,63
100058,80,61,94
108578,61,100,64
101305,90,72,71
103672,93,63,82
108456,67,80,68
106239,90,100,82
101504,81,74,74
104858,63,71,73
107152,100,68,69
109356,85,73,77
106020,100,94,68
105586,82,95,85
104859,61,66,69
103777,95,68,92
100827,60,74,93
106731,95,92,87
105308,72,77,97
102805,82,93,99
100108,80,77,78
108480,100,88,64
104617,99,78,66
107482,88,80,75
106270,73,100,70
108410,65,65,64
103244,78,85,67
101649,73,90,93
100797,66,93,85
102543,90,94,99
108953,65,91,65
104818,82,73,98
108604,93,75,68
102949,64,64,80
101066,74,85,63
104741,97,90,93
108466,72,75,85
106979,66,86,87
102948,100,74,74
108870,87,64,86
105435,63,90,96
106509,77,83,100
106417,72,92,63
106904,91,86,96
100685,75,67,75
105019,77,72,68
103817,71,95,91
102207,61,99,87
109497,82,72,76
100748,98,97,76
101821,65,93,86
107161,63,77,78
103792,77,68,82
100228,84,65,60
104028,77,89,90
108083,81,79,64
100142,60,76,80
101755,78,71,91
100870,77,96,70
103686,88,81,93
100493,75,89,79
106955,96,68,61
107493,96,68,71
105104,91,67,77
108250,61,69,67
104247,74,68,65
105727,92,97,94
101875,62,77,73
101939,80,60,84
105598,68,89,92
109534,77,95,69
105695,79,85,72
102118,94,83,71
107016,68,91,69
106552,83,66,83
109235,82,88,82
105400,85,64,78
101206,73,71,62
105804,74,77,65
108722,100,61,76
102040,76,67,77
101159,98,100,75
104919,85,83,78
109388,84,82,99
101166,77,84,78
101125,97,95,70
107992,90,99,89
105007,61,63,99
106435,69,97,87
109059,61,92,79
100687,84,92,77
109314,97,62,68
101300,84,88,61
108035,77,71,85
104507,99,70,93
109721,97,79,86
100174,66,72,65
107817,74,83,68
102423,84,63,83
103535,100,95,83
101746,83,83,97
103876,97,62,76
102079,88,81,83
108599,62,62,62
107394,80,87,63
101561,75,63,91
108276,89,65,70
102173,75,62,82
108158,68,74,94
104605,78,75,65
102921,91,92,97
105242,68,72,78
107339,90,68,78
108678,97,67,82
109617,98,94,60
102151,76,73,79
109530,65,72,83
101825,82,97,78
105762,96,93,86
105858,73,100,74
107372,75,88,68
107035,68,72,94
102730,91,93,93
102618,85,95,76
101607,81,93,69
101042,76,88,61
108816,94,62,92
104111,69,90,100
102033,69,64,81
106879,89,83,69
108138,90,74,60
106582,70,96,61
100550,98,64,60
105593,95,97,76
105154,90,78,90
106134,87,79,90
101472,64,98,100
107708,77,77,68
101612,70,84,100
105367,83,61,66
101600,77,98,81
109505,99,92,70
105016,99,62,64
102915,86,97,79
105770,85,69,66
107053,98,75,65
103749,87,65,93
109352,83,66,64
105234,93,88,63
109589,90,95,69
101983,100,96,62
101719,96,68,71
102795,87,61,72
102638,76,66,66
100417,79,75,64
103387,85,67,100
104615,68,69,73
102793,89,76,70
104630,75,78,70
103872,60,71,70
104131,71,81,72
100104,82,92,65
102193,94,77,76
104118,85,69,79
106942,100,77,78
105449,92,68,66
107030,89,96,86
106857,64,87,66
108186,99,77,62
105268,69,61,89
106007,63,88,62
109331,70,82,62
100042,82,80,78
107666,88,95,83
100345,84,77,67
107610,82,69,79
108817,64,91,97
109428,80,92,88
107498,80,91,65
102354,89,71,65
102028,74,91,95
100572,64,75,91
100511,83,79,63
107316,63,89,77
105489,83,79,69
109947,66,85,69
106500,70,81,65
102390,74,86,94
109090,72,60,99
108397,78,77,92
108285,84,60,91
104480,68,69,92
102280,88,74,85
102721,82,68,79
109054,68,96,91
105211,78,96,67
102147,73,71,82
108856,87,79,75
108868,74,81,96
101882,75,72,86
106722,69,62,98
101808,91,62,98
103705,71,64,94
109022,89,69,84
103732,69,80,90
106771,68,80,61
104221,61,81,84
100344,85,94,87
109837,73,84,76
103354,60,98,72
100132,92,92,69
100548,69,96,61
109372,92,98,71
102139,85,80,68
100164,79,100,78
101486,95,79,76
109809,60,74,100
109863,96,61,85
107510,95,86,68
108365,85,69,86
105364,100,100,62
107713,89,99,84
100643,98,72,71
100335,96,88,100
100103,95,64,66
109135,89,85,62
100744,80,92,77
102654,78,60,60
103757,60,99,81
104401,61,62,92
106938,82,73,88
100170,78,94,72
109631,68,98,88
100693,81,78,97
100940,78,96,83
108788,72,76,85
104408,75,95,75
106708,89,100,72
101227,75,83,100
103604,67,93,75
105263,83,62,86
108776,91,82,99
100475,81,90,64
109891,99,89,61
109852,74,68,91
103225,85,78,64
103471,78,94,81
103572,64,99,73
104776,91,76,87
102970,93,93,64
